filename,day,object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of bkgrd,Probability of cystanoid,Diameter,Radii of the object_0,Radii of the object_1,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Size in pixels,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Center of the object_0,Center of the object_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2
ML7_1_uM_12_table.csv,14,2,0,3,0,bkgrd,0.99,0.01,1.0,15.870073,3.658417,130.0,119.0,126.0,645.0,113.25736,107.13644,110.97984,1007.6155,471.49924,99.0,97.0,99.0,1024.0,498.0,988.0,444.0,45.781826,20.406193,31.898819
ML7_5_uM_01_table.csv,14,0,0,1,0,cystanoid,0.18,0.82,1418.3616,155.27863,133.39598,224.0,210.0,191.0,187919.0,108.57926,94.977425,87.65366,382.65244,386.1635,38.0,34.0,20.0,676.0,727.0,110.0,77.0,829.7167,708.3207,762.47833
ML7_5_uM_01_table.csv,14,1,0,2,0,bkgrd,0.97,0.03,34.72792,7.36356,6.9099426,187.0,183.0,164.0,627.0,129.44817,114.10048,107.51834,290.69858,340.7767,89.0,70.0,32.0,304.0,355.0,275.0,326.0,247.75928,250.38066,256.15396
ML7_5_uM_02_01_table.csv,14,0,0,1,0,cystanoid,0.17,0.83,605.09753,116.79893,84.34375,225.0,201.0,173.0,106299.0,112.487335,100.832565,95.18443,343.7788,511.07785,40.0,37.0,0.0,545.0,709.0,140.0,305.0,589.0124,495.9483,564.23016
ML7_5_uM_02_01_table.csv,14,1,0,2,0,bkgrd,0.99,0.01,72.35534,16.224165,12.250225,182.0,169.0,166.0,2462.0,129.45085,118.17344,114.03493,105.49553,364.2506,44.0,47.0,31.0,133.0,396.0,80.0,333.0,258.774,217.92809,265.17426
ML7_5_uM_02_02_table.csv,14,0,0,1,0,cystanoid,0.21,0.79,1545.3616,272.47278,161.90448,201.0,182.0,183.0,428052.0,121.37573,111.864296,110.496376,529.57385,351.3381,55.0,51.0,44.0,977.0,768.0,0.0,0.0,400.1838,342.17575,420.48123
ML7_5_uM_03_table.csv,14,0,0,1,0,cystanoid,0.16,0.84,1127.2661,236.86214,59.2259,142.0,134.0,148.0,114473.0,86.55714,83.05463,84.51448,424.28168,466.99008,22.0,31.0,21.0,707.0,768.0,85.0,0.0,382.7333,322.81897,340.43997
ML7_5_uM_03_table.csv,14,1,0,2,0,bkgrd,0.97,0.03,71.25484,16.149683,10.226639,111.0,104.0,114.0,2063.0,94.80514,89.54968,89.13379,398.54776,315.67328,82.0,78.0,72.0,424.0,345.0,372.0,289.0,22.509775,19.213116,65.32481
ML7_5_uM_05_01_table.csv,14,0,0,1,0,cystanoid,0.42,0.58,95.12489,260.5209,156.98047,240.0,217.0,217.0,390145.0,131.3234,119.922066,116.39892,561.1863,443.67447,45.0,34.0,32.0,1024.0,768.0,49.0,62.0,477.13928,406.24463,474.3813
ML7_5_uM_05_02_table.csv,14,0,0,1,0,cystanoid,0.19,0.81,1134.9281,217.35213,149.4206,225.0,215.0,192.0,350963.0,126.754395,115.38147,110.36114,363.05334,364.28268,51.0,46.0,19.0,780.0,768.0,0.0,0.0,543.60364,468.71863,524.7027
ML7_5_uM_06_table.csv,14,0,0,1,0,cystanoid,0.14,0.86,769.1442,147.3401,78.68923,239.0,218.0,202.0,126330.0,73.95393,64.893524,58.229786,467.66888,438.76035,41.0,37.0,21.0,670.0,720.0,253.0,134.0,797.605,688.0246,693.3398
ML7_5_uM_07_01_table.csv,14,0,0,1,0,cystanoid,0.16,0.84,1063.129,194.6482,126.498405,222.0,191.0,199.0,278758.0,122.395096,111.53827,106.74609,304.02682,383.00897,52.0,46.0,31.0,617.0,768.0,26.0,0.0,516.20624,453.30988,510.1532
ML7_5_uM_07_01_table.csv,14,1,0,2,0,cystanoid,0.18,0.82,860.127,122.66492,99.87373,209.0,184.0,175.0,137123.0,120.104774,109.26711,106.141,831.0895,180.89583,49.0,48.0,36.0,1024.0,417.0,594.0,0.0,585.7417,530.7165,632.02124
ML7_5_uM_07_02_table.csv,14,0,0,1,0,cystanoid,0.16,0.84,885.82043,161.2298,110.95323,223.0,195.0,189.0,178537.0,119.02356,107.421104,101.60779,212.92735,505.58673,54.0,52.0,31.0,456.0,768.0,0.0,107.0,562.5038,482.03757,506.59677
ML7_5_uM_07_02_table.csv,14,1,0,2,0,cystanoid,0.18,0.82,753.0387,149.53226,108.70437,203.0,184.0,176.0,191309.0,122.09163,110.49749,106.90323,675.539,449.88547,54.0,48.0,42.0,929.0,733.0,434.0,176.0,529.60767,463.7351,525.2991
ML7_5_uM_08_table.csv,14,0,0,1,0,cystanoid,0.2,0.8,523.0437,102.02541,88.04868,218.0,186.0,170.0,109121.0,83.11734,72.295166,62.810898,346.9142,395.86682,43.0,40.0,21.0,520.0,605.0,163.0,194.0,417.94186,342.47733,322.56268
ML7_5_uM_10_table.csv,14,0,0,1,0,cystanoid,0.15,0.85,515.67114,99.50121,71.61198,191.0,190.0,182.0,86009.0,106.437294,96.266426,90.33826,272.9078,386.01025,44.0,39.0,21.0,457.0,572.0,104.0,196.0,512.06775,461.64807,551.1055
ML7_5_uM_11_table.csv,14,0,0,1,0,cystanoid,0.15,0.85,736.13416,146.35524,90.606926,216.0,197.0,200.0,147223.0,114.918884,103.71305,98.103806,428.02768,349.48404,49.0,40.0,17.0,710.0,571.0,146.0,149.0,580.9486,508.36304,600.58813
ML7_5_uM_12_table.csv,14,0,0,1,0,cystanoid,0.19,0.81,717.8549,123.54558,119.75458,216.0,194.0,191.0,166674.0,119.30129,107.29488,104.27466,489.47272,386.93912,52.0,45.0,31.0,785.0,647.0,268.0,132.0,446.36353,399.98788,516.2579
ML7_10_uM_01_table.csv,14,0,0,1,0,cystanoid,0.07,0.93,447.8772,92.23258,65.36764,220.0,214.0,190.0,73034.0,82.730606,70.23036,62.42524,369.17712,207.61194,42.0,35.0,15.0,548.0,356.0,193.0,74.0,862.16907,691.1612,655.1849
ML7_10_uM_01_table.csv,14,1,0,2,0,cystanoid,0.09,0.91,181.06602,37.47,30.642693,184.0,171.0,150.0,13992.0,85.104706,69.9291,58.78173,440.68402,478.4878,49.0,41.0,21.0,515.0,547.0,373.0,408.0,391.47925,284.6345,235.91762
ML7_10_uM_01_table.csv,14,2,0,3,0,cystanoid,0.21,0.79,342.69342,60.29962,34.806873,167.0,149.0,168.0,20309.0,55.67064,47.610962,43.242798,267.78937,505.82043,35.0,31.0,0.0,376.0,567.0,133.0,414.0,428.60052,356.8388,405.41425
ML7_10_uM_01_table.csv,14,3,0,4,0,bkgrd,0.97,0.03,36.79899,8.756437,6.4404216,134.0,113.0,124.0,708.0,105.47599,89.93926,81.72317,947.4336,704.69775,85.0,69.0,56.0,962.0,721.0,933.0,689.0,78.144905,69.15874,155.38098
ML7_10_uM_02_table.csv,14,0,0,1,0,cystanoid,0.11,0.89,257.4508,48.779945,46.737995,197.0,179.0,158.0,27634.0,77.89799,66.53952,56.35145,416.83945,412.0156,47.0,42.0,28.0,521.0,528.0,318.0,309.0,495.77707,376.04233,318.7307
ML7_10_uM_03_table.csv,14,0,0,1,0,cystanoid,0.19,0.81,649.62445,117.67745,80.71833,232.0,214.0,194.0,104771.0,62.0933,53.489975,44.804718,331.90332,355.26627,36.0,33.0,11.0,537.0,559.0,156.0,143.0,383.99634,310.86014,255.5414
ML7_10_uM_03_table.csv,14,1,0,2,0,bkgrd,1.0,0.0,49.04163,9.947426,6.6409473,191.0,173.0,166.0,787.0,145.94917,131.31766,118.40025,482.72934,396.53622,97.0,74.0,67.0,499.0,420.0,468.0,379.0,266.02283,289.3705,345.42175
ML7_10_uM_04_table.csv,14,0,0,1,0,cystanoid,0.14,0.86,827.4012,156.47783,127.22108,231.0,201.0,196.0,227672.0,110.21444,98.18484,91.06722,412.98584,391.06586,41.0,37.0,18.0,661.0,689.0,139.0,46.0,980.8221,841.63794,899.19586
ML7_10_uM_05_table.csv,14,0,0,1,0,cystanoid,0.03,0.97,262.79395,56.588814,49.88034,174.0,160.0,149.0,35242.0,57.802677,49.82257,42.754044,352.2763,425.69772,38.0,34.0,20.0,452.0,542.0,247.0,310.0,243.42993,188.4394,128.61404
